relpath,orig_split,label,filename,group_id,fold,role,path
train/demodicosis/2024-05-13-132153_1_jpg.rf.4d9d07e7af9e15f11f59f1968e57c030.jpg,train,demodicosis,2024-05-13-132153_1_jpg.rf.4d9d07e7af9e15f11f59f1968e57c030.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_1_jpg.rf.4d9d07e7af9e15f11f59f1968e57c030.jpg
train/demodicosis/2024-05-13-132153_1_jpg.rf.54cdca376cfed85ccfb34ce0ba8bbc33.jpg,train,demodicosis,2024-05-13-132153_1_jpg.rf.54cdca376cfed85ccfb34ce0ba8bbc33.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_1_jpg.rf.54cdca376cfed85ccfb34ce0ba8bbc33.jpg
train/demodicosis/2024-05-13-132153_1_jpg.rf.d1072bf6df36317cc726999bc5e9ae29.jpg,train,demodicosis,2024-05-13-132153_1_jpg.rf.d1072bf6df36317cc726999bc5e9ae29.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_1_jpg.rf.d1072bf6df36317cc726999bc5e9ae29.jpg
train/demodicosis/2024-05-13-132153_1_jpg.rf.e0eea5011db6d1d2a982ce10d8f2f8b3.jpg,train,demodicosis,2024-05-13-132153_1_jpg.rf.e0eea5011db6d1d2a982ce10d8f2f8b3.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_1_jpg.rf.e0eea5011db6d1d2a982ce10d8f2f8b3.jpg
train/demodicosis/2024-05-13-132153_2_jpg.rf.05c2821cfe4a42c83172079d0edb1051.jpg,train,demodicosis,2024-05-13-132153_2_jpg.rf.05c2821cfe4a42c83172079d0edb1051.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_2_jpg.rf.05c2821cfe4a42c83172079d0edb1051.jpg
train/demodicosis/2024-05-13-132153_2_jpg.rf.12d0584edb46ab271c52cbe3c109797b.jpg,train,demodicosis,2024-05-13-132153_2_jpg.rf.12d0584edb46ab271c52cbe3c109797b.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_2_jpg.rf.12d0584edb46ab271c52cbe3c109797b.jpg
train/demodicosis/2024-05-13-132153_2_jpg.rf.4e05f8483e8a56dfee6132d82eaed894.jpg,train,demodicosis,2024-05-13-132153_2_jpg.rf.4e05f8483e8a56dfee6132d82eaed894.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_2_jpg.rf.4e05f8483e8a56dfee6132d82eaed894.jpg
train/demodicosis/2024-05-13-132153_3_jpg.rf.09b16900e634331d9fa6d1f7fc5e33ef.jpg,train,demodicosis,2024-05-13-132153_3_jpg.rf.09b16900e634331d9fa6d1f7fc5e33ef.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_3_jpg.rf.09b16900e634331d9fa6d1f7fc5e33ef.jpg
train/demodicosis/2024-05-13-132153_3_jpg.rf.81ed6e01c38683c60a357d2ab62be850.jpg,train,demodicosis,2024-05-13-132153_3_jpg.rf.81ed6e01c38683c60a357d2ab62be850.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_3_jpg.rf.81ed6e01c38683c60a357d2ab62be850.jpg
train/demodicosis/2024-05-13-132153_3_jpg.rf.aec61fd374b1c8597f6400e1d0a8e48e.jpg,train,demodicosis,2024-05-13-132153_3_jpg.rf.aec61fd374b1c8597f6400e1d0a8e48e.jpg,g00004,2,test,new_data/train/demodicosis/2024-05-13-132153_3_jpg.rf.aec61fd374b1c8597f6400e1d0a8e48e.jpg
